mysql> select id, speciesid, genusid, familyid, species, genus, family from taxon where family in ('Flaviviridae','Bunyaviridae','Paramyxoviridae','Arenaviridae','Togaviridae','Herpesviridae','Poxviridae','
    '> Baculoviridae','Filoviridae','Iridoviridae','Asfarviridae','Coronaviridae','Caliciviridae','Picornaviridae','Hepeviridae','Rhabdoviridae') order by familyid,genusid,speciesid,id;
+--------+-----------+---------+----------+-----------------------------------------------------------+---------------------+-----------------+
| id     | speciesid | genusid | familyid | species                                                   | genus               | family          |
|  266147 |    694009 |  694002 |    11118 | Severe acute respiratory syndrome-related coronavirus   | Betacoronavirus  | Coronaviridae |
|  266148 |    694009 |  694002 |    11118 | Severe acute respiratory syndrome-related coronavirus   | Betacoronavirus  | Coronaviridae |
|  267383 |    694009 |  694002 |    11118 | Severe acute respiratory syndrome-related coronavirus   | Betacoronavirus  | Coronaviridae |
|  267384 |    694009 |  694002 |    11118 | Severe acute respiratory syndrome-related coronavirus   | Betacoronavirus  | Coronaviridae |
|  267385 |    694009 |  694002 |    11118 | Severe acute respiratory syndrome-related coronavirus   | Betacoronavirus  | Coronaviridae |
|  267386 |    694009 |  694002 |    11118 | Severe acute respiratory syndrome-related coronavirus   | Betacoronavirus  | Coronaviridae |
|  267387 |    694009 |  694002 |    11118 | Severe acute respiratory syndrome-related coronavirus   | Betacoronavirus  | Coronaviridae |
|  267388 |    694009 |  694002 |    11118 | Severe acute respiratory syndrome-related coronavirus   | Betacoronavirus  | Coronaviridae |
|  267389 |    694009 |  694002 |    11118 | Severe acute respiratory syndrome-related coronavirus   | Betacoronavirus  | Coronaviridae |
|  267390 |    694009 |  694002 |    11118 | Severe acute respiratory syndrome-related coronavirus   | Betacoronavirus  | Coronaviridae |
|  267391 |    694009 |  694002 |    11118 | Severe acute respiratory syndrome-related coronavirus   | Betacoronavirus  | Coronaviridae |
|  267392 |    694009 |  694002 |    11118 | Severe acute respiratory syndrome-related coronavirus   | Betacoronavirus  | Coronaviridae |
|  267393 |    694009 |  694002 |    11118 | Severe acute respiratory syndrome-related coronavirus   | Betacoronavirus  | Coronaviridae |
|  267394 |    694009 |  694002 |    11118 | Severe acute respiratory syndrome-related coronavirus   | Betacoronavirus  | Coronaviridae |
|  267395 |    694009 |  694002 |    11118 | Severe acute respiratory syndrome-related coronavirus   | Betacoronavirus  | Coronaviridae |
|  267396 |    694009 |  694002 |    11118 | Severe acute respiratory syndrome-related coronavirus   | Betacoronavirus  | Coronaviridae |
|  267397 |    694009 |  694002 |    11118 | Severe acute respiratory syndrome-related coronavirus   | Betacoronavirus  | Coronaviridae |
|  267398 |    694009 |  694002 |    11118 | Severe acute respiratory syndrome-related coronavirus   | Betacoronavirus  | Coronaviridae |
|  267399 |    694009 |  694002 |    11118 | Severe acute respiratory syndrome-related coronavirus   | Betacoronavirus  | Coronaviridae |
|  273522 |    694009 |  694002 |    11118 | Severe acute respiratory syndrome-related coronavirus   | Betacoronavirus  | Coronaviridae |
|  281976 |    694009 |  694002 |    11118 | Severe acute respiratory syndrome-related coronavirus   | Betacoronavirus  | Coronaviridae |
|  284672 |    694009 |  694002 |    11118 | Severe acute respiratory syndrome-related coronavirus   | Betacoronavirus  | Coronaviridae |
|  285945 |    694009 |  694002 |    11118 | Severe acute respiratory syndrome-related coronavirus   | Betacoronavirus  | Coronaviridae |
|  285946 |    694009 |  694002 |    11118 | Severe acute respiratory syndrome-related coronavirus   | Betacoronavirus  | Coronaviridae |
|  285949 |    694009 |  694002 |    11118 | Severe acute respiratory syndrome-related coronavirus   | Betacoronavirus  | Coronaviridae |
|  292360 |    694009 |  694002 |    11118 | Severe acute respiratory syndrome-related coronavirus   | Betacoronavirus  | Coronaviridae |
|  293933 |    694009 |  694002 |    11118 | Severe acute respiratory syndrome-related coronavirus   | Betacoronavirus  | Coronaviridae |
|  293934 |    694009 |  694002 |    11118 | Severe acute respiratory syndrome-related coronavirus   | Betacoronavirus  | Coronaviridae |
|  293935 |    694009 |  694002 |    11118 | Severe acute respiratory syndrome-related coronavirus   | Betacoronavirus  | Coronaviridae |
|  293936 |    694009 |  694002 |    11118 | Severe acute respiratory syndrome-related coronavirus   | Betacoronavirus  | Coronaviridae |
|  299335 |    694009 |  694002 |    11118 | Severe acute respiratory syndrome-related coronavirus   | Betacoronavirus  | Coronaviridae |
|  304858 |    694009 |  694002 |    11118 | Severe acute respiratory syndrome-related coronavirus   | Betacoronavirus  | Coronaviridae |
|  312027 |    694009 |  694002 |    11118 | Severe acute respiratory syndrome-related coronavirus   | Betacoronavirus  | Coronaviridae |
|  321147 |    694009 |  694002 |    11118 | Severe acute respiratory syndrome-related coronavirus   | Betacoronavirus  | Coronaviridae |
|  321149 |    694009 |  694002 |    11118 | Severe acute respiratory syndrome-related coronavirus   | Betacoronavirus  | Coronaviridae |
|  333387 |    694009 |  694002 |    11118 | Severe acute respiratory syndrome-related coronavirus   | Betacoronavirus  | Coronaviridae |
|  338605 |    694009 |  694002 |    11118 | Severe acute respiratory syndrome-related coronavirus   | Betacoronavirus  | Coronaviridae |
|  338606 |    694009 |  694002 |    11118 | Severe acute respiratory syndrome-related coronavirus   | Betacoronavirus  | Coronaviridae |
|  344702 |    694009 |  694002 |    11118 | Severe acute respiratory syndrome-related coronavirus   | Betacoronavirus  | Coronaviridae |
|  347536 |    694009 |  694002 |    11118 | Severe acute respiratory syndrome-related coronavirus   | Betacoronavirus  | Coronaviridae |
|  347537 |    694009 |  694002 |    11118 | Severe acute respiratory syndrome-related coronavirus   | Betacoronavirus  | Coronaviridae |
|  349344 |    694009 |  694002 |    11118 | Severe acute respiratory syndrome-related coronavirus   | Betacoronavirus  | Coronaviridae |
|  353145 |    694009 |  694002 |    11118 | Severe acute respiratory syndrome-related coronavirus   | Betacoronavirus  | Coronaviridae |
|  388737 |    694009 |  694002 |    11118 | Severe acute respiratory syndrome-related coronavirus   | Betacoronavirus  | Coronaviridae |
|  389166 |    694009 |  694002 |    11118 | Severe acute respiratory syndrome-related coronavirus   | Betacoronavirus  | Coronaviridae |
|  389167 |    694009 |  694002 |    11118 | Severe acute respiratory syndrome-related coronavirus   | Betacoronavirus  | Coronaviridae |
|  511429 |    694009 |  694002 |    11118 | Severe acute respiratory syndrome-related coronavirus   | Betacoronavirus  | Coronaviridae |
|  511430 |    694009 |  694002 |    11118 | Severe acute respiratory syndrome-related coronavirus   | Betacoronavirus  | Coronaviridae |
|  511431 |    694009 |  694002 |    11118 | Severe acute respiratory syndrome-related coronavirus   | Betacoronavirus  | Coronaviridae |
|  511432 |    694009 |  694002 |    11118 | Severe acute respiratory syndrome-related coronavirus   | Betacoronavirus  | Coronaviridae |
|  511433 |    694009 |  694002 |    11118 | Severe acute respiratory syndrome-related coronavirus   | Betacoronavirus  | Coronaviridae |
|  627440 |    694009 |  694002 |    11118 | Severe acute respiratory syndrome-related coronavirus   | Betacoronavirus  | Coronaviridae |
|  627442 |    694009 |  694002 |    11118 | Severe acute respiratory syndrome-related coronavirus   | Betacoronavirus  | Coronaviridae |
|  633137 |    694009 |  694002 |    11118 | Severe acute respiratory syndrome-related coronavirus   | Betacoronavirus  | Coronaviridae |
|  633140 |    694009 |  694002 |    11118 | Severe acute respiratory syndrome-related coronavirus   | Betacoronavirus  | Coronaviridae |
|  698419 |    694009 |  694002 |    11118 | Severe acute respiratory syndrome-related coronavirus   | Betacoronavirus  | Coronaviridae |
|  722424 |    694009 |  694002 |    11118 | Severe acute respiratory syndrome-related coronavirus   | Betacoronavirus  | Coronaviridae |
|  741997 |    694009 |  694002 |    11118 | Severe acute respiratory syndrome-related coronavirus   | Betacoronavirus  | Coronaviridae |
|  741998 |    694009 |  694002 |    11118 | Severe acute respiratory syndrome-related coronavirus   | Betacoronavirus  | Coronaviridae |
|  741999 |    694009 |  694002 |    11118 | Severe acute respiratory syndrome-related coronavirus   | Betacoronavirus  | Coronaviridae |
|  742000 |    694009 |  694002 |    11118 | Severe acute respiratory syndrome-related coronavirus   | Betacoronavirus  | Coronaviridae |
|  742001 |    694009 |  694002 |    11118 | Severe acute respiratory syndrome-related coronavirus   | Betacoronavirus  | Coronaviridae |
|  742002 |    694009 |  694002 |    11118 | Severe acute respiratory syndrome-related coronavirus   | Betacoronavirus  | Coronaviridae |
|  742003 |    694009 |  694002 |    11118 | Severe acute respiratory syndrome-related coronavirus   | Betacoronavirus  | Coronaviridae |
|  742004 |    694009 |  694002 |    11118 | Severe acute respiratory syndrome-related coronavirus   | Betacoronavirus  | Coronaviridae |
|  742005 |    694009 |  694002 |    11118 | Severe acute respiratory syndrome-related coronavirus   | Betacoronavirus  | Coronaviridae |
|  742006 |    694009 |  694002 |    11118 | Severe acute respiratory syndrome-related coronavirus   | Betacoronavirus  | Coronaviridae |
|  989337 |    989337 |  694002 |    11118 | Zaria bat coronavirus                                   | Betacoronavirus  | Coronaviridae |
| 1160968 |   1160968 |  694002 |    11118 | Rabbit coronavirus HKU14                                | Betacoronavirus  | Coronaviridae |
|   11120 |    694014 |  694013 |    11118 | Avian coronavirus                                       | Gammacoronavirus | Coronaviridae |
|   11152 |    694014 |  694013 |    11118 | Avian coronavirus                                       | Gammacoronavirus | Coronaviridae |
|  160235 |    694014 |  694013 |    11118 | Avian coronavirus                                       | Gammacoronavirus | Coronaviridae |
|  284515 |    694014 |  694013 |    11118 | Avian coronavirus                                       | Gammacoronavirus | Coronaviridae |
|  300188 |    694014 |  694013 |    11118 | Avian coronavirus                                       | Gammacoronavirus | Coronaviridae |
|  572289 |    694014 |  694013 |    11118 | Avian coronavirus                                       | Gammacoronavirus | Coronaviridae |
|  572290 |    694014 |  694013 |    11118 | Avian coronavirus                                       | Gammacoronavirus | Coronaviridae |
|  658929 |    694014 |  694013 |    11118 | Avian coronavirus                                       | Gammacoronavirus | Coronaviridae |
|  658930 |    694014 |  694013 |    11118 | Avian coronavirus                                       | Gammacoronavirus | Coronaviridae |
|  694015 |    694015 |  694013 |    11118 | Beluga Whale coronavirus SW1                            | Gammacoronavirus | Coronaviridae |
|  405554 |    405554 |  694018 |    11118 | White bream virus                                       | Bafinivirus      | Coronaviridae |
|  889873 |    889873 |  694018 |    11118 | Fathead minnow nidovirus                                | Bafinivirus      | Coronaviridae |
|  11159 |        -1 |      -1 |    11158 |                                                           |                     | Paramyxoviridae | 
|  32611 |     32611 |      -1 |    11158 | Murayama virus                                            |                     | Paramyxoviridae | 
|  65405 |     65405 |      -1 |    11158 | Recombinant PIV3/PIV1 virus                               |                     | Paramyxoviridae | 
|  70064 |     70064 |      -1 |    11158 | Ovine parainfluenza virus 3                               |                     | Paramyxoviridae | 
|  92129 |     92129 |      -1 |    11158 | Tupaia paramyxovirus                                      |                     | Paramyxoviridae | 
| 114976 |    114976 |      -1 |    11158 | Chimeric human parainfluenza virus rPIV3-2                |                     | Paramyxoviridae | 
| 120499 |    120499 |      -1 |    11158 | Salem virus                                               |                     | Paramyxoviridae | 
| 122203 |    122203 |      -1 |    11158 | Fer-de-lance virus                                        |                     | Paramyxoviridae | 
| 149595 |    149595 |      -1 |    11158 | Canine parainfluenza virus                                |                     | Paramyxoviridae | 
| 152219 |    152219 |      -1 |    11158 | Menangle virus                                            |                     | Paramyxoviridae | 
| 156909 |    156909 |      -1 |    11158 | Reptilian paramyxovirus                                   |                     | Paramyxoviridae | 
